"date","RPI","W875RX1","DPCERA3M086SBEA","CMRMTSPLx","RETAILx","INDPRO","IPFPNSS","IPFINAL","IPCONGD","IPDCONGD","IPNCONGD","IPBUSEQ","IPMAT","IPDMAT","IPNMAT","IPMANSICS","IPB51222S","IPFUELS","CUMFNS","HWI","HWIURATIO","CLF16OV","CE16OV","UNRATE","UEMPMEAN","UEMPLT5","UEMP5TO14","UEMP15OV","UEMP15T26","UEMP27OV","CLAIMSx","PAYEMS","USGOOD","CES1021000001","USCONS","MANEMP","DMANEMP","NDMANEMP","SRVPRD","USTPU","USWTRADE","USTRADE","USFIRE","USGOVT","CES0600000007","AWOTMAN","AWHMAN","HOUST","HOUSTNE","HOUSTMW","HOUSTS","HOUSTW","PERMIT","PERMITNE","PERMITMW","PERMITS","PERMITW","ACOGNO","AMDMNOx","ANDENOx","AMDMUOx","BUSINVx","ISRATIOx","M1SL","M2SL","M2REAL","BOGMBASE","TOTRESNS","NONBORRES","BUSLOANS","REALLN","NONREVSL","CONSPI","S.P.500","S.P.div.yield","S.P.PE.ratio","FEDFUNDS","CP3Mx","TB3MS","TB6MS","GS1","GS5","GS10","AAA","BAA","COMPAPFFx","TB3SMFFM","TB6SMFFM","T1YFFM","T5YFFM","T10YFFM","AAAFFM","BAAFFM","TWEXAFEGSMTHx","EXSZUSx","EXJPUSx","EXUSUKx","EXCAUSx","WPSFD49207","WPSFD49502","WPSID61","WPSID62","OILPRICEx","PPICMM","CPIAUCSL","CPIAPPSL","CPITRNSL","CPIMEDSL","CUSR0000SAC","CUSR0000SAD","CUSR0000SAS","CPIULFSL","CUSR0000SA0L2","CUSR0000SA0L5","PCEPI","DDURRG3M086SBEA","DNDGRG3M086SBEA","DSERRG3M086SBEA","CES0600000008","CES2000000008","CES3000000008","UMCSENTx","DTCOLNVHFNM","DTCTHFNM","INVEST","VIXCLSx"
1986-01-01,-0.000646905755964156,-0.00292690895343206,0.00100908182124515,0.0149187989792114,0.00964283500021068,0.00552032937293578,0.00849389772913245,0.00754253545902639,0.0111722872972129,0.0239592595395459,0.00658237906501036,0.00245853374472338,0.00208846343980529,0.0126576489667567,0.0121061161846105,0.011781067601949,-0.019294951092161,0.00216216300449457,0.836200000000005,-8,0.022267269,0.00281501756465197,0.00618141745227163,-0.3,-0.299999999999999,-0.0178416864764905,-0.0524525228025361,-0.0554016458404201,-0.000997506317125918,-0.103057958803546,-0.0492120571771348,0.00124657335199529,0.000510117338047067,-0.00398406901487469,0.00428790856064687,-0.000395714977322825,-0.000640761612842766,0,0.00147711497118586,0.000437711263462148,-0.00112211704232656,0.000773453761645726,0.00301608807727405,0.0012571464435176,40.4,-0.2,40.7,7.58680353516258,5.77455154554441,5.65599181081985,6.8001700683022,6.14418563412565,7.52131798019924,5.62401750618734,5.66296048013595,6.66695679242921,6.20657592672493,NA,0.023475367751626,-0.105087897590218,0.00869369408395926,0.000903151969691152,-0.0206622510000001,-0.00975966723703703,-0.0017500080908972,0.000351447528109006,-0.036855009245075,-0.0380638840833307,-0.0386435935763289,-0.000650394075231375,0.000601521678126105,6.66675321010501e-05,0.407309699999985,0.00433213673913446,0.00273865600000001,0.015456031994074,-0.129999999999999,-0.04,-0.0299999999999994,0.0200000000000005,0.0600000000000005,-0.0500000000000007,-0.0700000000000003,-0.109999999999999,-0.140000000000001,-0.43,-1.07,-0.98,-0.41,0.54,1.05,1.91,3.3,-0.0100574407484588,-0.0183209766946036,-0.0143918748792071,-0.014151015131713,0.00820700413801223,-0.00945628239189134,-0.0133397350182136,-0.00876577449613691,-0.0116140149321433,-0.0474549844728358,0.00851033692793823,-0.000930354874391526,-0.000942951507870049,-2.16335493083974e-05,0.00251935626407818,-0.00189115981255128,0,0.00175726991123959,0.00180578553775845,-0.00185606041559261,-0.003669728888962,0.00124244709781562,0.00159180831890637,-0.00230626879548357,0.002855376859487,-0.00987073167456254,-0.0152485732999268,-0.00839897869733086,1.69999999999999,0.033368432087526,0.00724152224950458,0.0061486828732864,18.1213
1985-12-01,0.00609321925614204,0.00686948343439475,0.0109974883877979,-0.00535702806602956,0.012422839606133,0.00958381144779263,0.00595886762947639,0.005055836180615,0.00931265858305341,0.00142083505042745,0.0121292146519103,-0.00259967908054559,0.0137569158643087,0.00190798663826985,0.0041715008347909,0.00302010438971934,0.059687147517467,0.0120991814639364,0.132899999999992,-112,-0.014430818,0.00188396065856722,0.00193318994824665,0,-0.6,-0.0204207796181919,0.0352036351929801,0.000453001140249043,0.0973061884510402,-0.0735743383916887,-0.0209344317547338,0.00168483485849613,-8.50376292014232e-05,-0.00652759049351914,0.00163833745431674,-0.000226052558181422,-0.000914662096146657,0.000887311504534694,0.00223979188920254,0.00141170767025578,0.000101958625277732,0.00215537284658041,0.00403565370321068,0.00119875344012321,40.3,0.3,40.9,7.57147364885127,5.64897423816121,5.61677109766657,6.79682371827486,6.19031540585315,7.49220304261874,5.50938833662798,5.63121178182137,6.7286286130847,6.06842558824411,NA,0.0513244860394444,0.164296412052856,0.00926891309676314,0.00316747130480977,0.010331125,0.0051246728137162,0.00179169517513778,0.0011870481269014,0.00734012184499644,0.0163955846042017,0.0425553452307441,-0.00442511196090134,-0.000207112525478337,-0.00121476171202239,-0.318393700000001,0.0484284351005577,-0.178971344,0.057950144329376,0.219999999999999,-0.0199999999999996,-0.140000000000001,-0.16,-0.21,-0.549999999999999,-0.52,-0.390000000000001,-0.41,-0.52,-1.17,-1.13,-0.6,0.46,0.99,1.89,3.31,-0.00722316396030909,-0.0124682828029097,-0.00631961161570693,0.0035363903304601,0.0137087283937148,-0.000975296317924368,-4.47860165344593e-05,0.00194171864065851,-0.0189523028397982,-0.165949932113731,0.0298981014495299,-2.10422212170158e-05,-0.00189124972800503,-2.18362066144451e-05,-0.00088971026894491,-2.22082359693232e-05,0.000936768218386952,-0.00180484761157995,-0.00275600538911114,-2.13940628057685e-05,-0.00186023912049915,0.000443999801030159,-0.00139315873993251,-7.45668121142629e-05,0.00115259899625908,0.00492948014977168,0.0101753076729896,0.00313631231275346,3,-0.00200015659929598,0.00628042057228129,0.0132870176652329,18.3427
1985-11-01,0.00153733802276257,0.00164867303188565,0.00265261827662222,0.00729190783435563,0.00481341428072035,0.00351174239400542,0.00534337026597953,0.00650326480537178,0.00568339523526973,0.0242005784185668,-0.00089457353279343,0.00914788664430155,0.00142488821223674,0.00771446719605562,0.00602578645978635,0.00667836794843124,-0.0118885381433769,-0.0184793174411748,0.399000000000001,80,0.020781618,-8.61029792158519e-05,0.00148248380204663,-0.0999999999999996,0.399999999999999,0.0113258071407909,-0.03559663971759,-0.0390987162379091,-0.185977867997066,0.0785660292889299,-0.0309103004397411,0.00213549268650759,-0.000382579868213995,-0.00925182961044602,0.00225710570841997,-0.000621381180847536,-0.000913826253851724,-0.000147939936656627,0.00292728125784514,0.00165764749575459,0.000754817094703597,0.00234587385861396,0.00557575154088319,0.00120019217479417,40.1,0,40.7,7.43720636687129,5.47646355193151,5.37063802812766,6.67456139181443,6.11368217983223,7.43366654016617,5.60947179518496,5.34233425196481,6.59304453414244,6.17378610390194,NA,-0.0390527413375761,-0.114637711871991,-0.0107620317932753,0.00351100575277563,-0.0206622509999999,-0.000218149007356949,-0.000748278913675016,-0.000659645134850173,0.0100371220316307,-0.00263600350940552,-0.0186909539336174,0.0102214717040923,-0.000930200098572698,-0.000928415455470954,0.4917418,0.0589172194982099,-0.231394036,0.0668866908376491,0.0600000000000005,-0.0300000000000002,0.0800000000000001,-0.0300000000000002,-0.13,-0.41,-0.460000000000001,-0.469999999999999,-0.369999999999999,-0.28,-0.81,-0.75,-0.17,1.23,1.73,2.5,3.94,-0.0185102546112574,-0.0179548057898085,-0.0506696732437035,0.0126526451138212,0.00714497061190728,-0.00483810715659327,-0.0029566017395366,0.000975130432904869,-0.00788549709731523,-0.000945424647314397,-0.0130352838772874,0.000904260913277,0.000940261275804488,0.00186297297078397,0.000831890989756445,0.00282793918287716,-0.00281118301273775,0.000872349590101074,0.00181301755546315,0.00184407882644688,0.00182626007197673,0.00124110402588107,-0.00130056612793528,0.00185150043471793,0.00155893177141664,0.000990585576169156,0.000844929517416215,0.00104982665167119,2.5,-0.0383841026672869,-0.0222803393086934,0.00852663918988217,16.1135
1985-10-01,0.00479230034261491,0.00526832680646372,-0.0156672530871602,-0.00926268457586765,-0.0294309594852287,-0.00311466762762524,-0.00105474250121063,1.4650833999319e-05,-0.00163599387890212,-0.00554941776295692,-0.000262452707896266,-0.000542876099641099,-0.0054399619722183,-0.00229980842242883,-0.00972298939514538,-0.00167702167673855,-0.0113751584143449,0.0504800082944659,-0.268000000000001,-71,-0.011778719,0.00206852045313966,0.00176330879454589,0,0,-0.0202377534323706,-0.0097752489046421,0.0233645188625404,0.0827074471543527,-0.0279623481368301,-0.00675470790535826,0.00191565083699885,4.25016469449702e-05,-0.00654009559645452,0.00329218404347742,-0.000564557119945519,-0.000365296807714799,-0.000887180303642765,0.00250635095450669,0.00141605043316062,0.00151134558923438,0.00122575452075147,0.00475544374432069,0.000961191951931895,40.2,0,40.7,7.51425465281641,5.75574221358691,5.53733426701854,6.68835471394676,6.13339804299665,7.46336304552002,5.6021188208797,5.48893772615669,6.61873898351722,6.17586727010576,NA,-0.0128164356855773,-0.00944999169974992,0.00152536902832878,0.0053049716183331,0.0206622509999999,-0.00440710916676856,-0.000349579593724059,0.00105564118006374,-0.00285224461781564,-0.0143942264535135,-0.00556329002033083,-0.0113268435524132,5.0693497115617e-06,-0.00498684056654319,0.352449400000012,0.0113422766039344,-0.0372876789999994,0.0170512794718234,0.0700000000000003,-0.0300000000000002,0.0600000000000005,0.0600000000000005,-0.0600000000000005,-0.120000000000001,-0.129999999999999,-0.0500000000000007,-0.120000000000001,-0.19,-0.83,-0.66,0.02,1.7,2.25,3.03,4.37,-0.0539012886692634,-0.0740388198457361,-0.0969136038880665,0.0411444758704354,-0.00263061898140055,0.0172626453435409,0.0164509422505565,0.00195599037595429,0.0366570971582378,0.0241475011279522,-0.0094388153978402,0.00184159595427857,-3.59381612113907e-06,0.00282087634164174,-2.71271040475085e-05,-3.60063875337602e-06,0.000935888212087121,0.00178802799009681,0.000910221236418707,0.000926325908081616,0.00184669719027131,-2.2627643443407e-05,0.00255472476551244,0.00168684120327267,-0.00151843083488101,-0.000996508349132785,-0.00594119920057201,0.00105651939433526,-3.69999999999999,-0.0567114907344806,-0.0330556615022068,-0.00109520026171772,16.1499
1985-09-01,0.0045814730272884,0.00464884374234131,0.0136467307156676,0.00267928221678027,0.0277950838834933,0.00337786063552148,0.00237672924133392,0.00192601052850794,0.00510319496388423,-0.0016131973420177,0.00747614119057527,-0.00358802129205138,0.00449917828414304,-0.00422952539508126,0.0110927969588275,7.41450611387862e-05,0.0434973208717935,-0.0500423098033744,-0.151499999999999,83,0.0067338440000001,0.00531152306724714,0.00523395621894629,0,0,0.015866480261737,0.0216330953554253,-0.00711114107750177,-0.0264074024658196,0.00896136343280318,0.0100874271537421,0.00209306557256284,-0.000764753404309815,-0.00967400704520749,0.00599484999496802,-0.00214241498194845,-0.00319066773259635,-0.000443295167954716,0.00299709251232727,0.00190751078845786,0.000797440055345433,0.00115104029499946,0.00494923785239543,0.00114261671630977,40.2,0,40.6,7.42416528104203,5.4971682252932,5.4553211153577,6.5792512120101,6.16961073249146,7.55799495853081,5.48479693349065,5.47227067367148,6.65415252018322,6.49375383985169,NA,0.000841051016493566,0.0531773867439913,0.00802220165056688,0.000442083286186445,0,-0.00014182851358413,-0.000889744281769467,0.00317362632483054,0.00653655865896674,0.0342836398920037,0.0262300899137494,0.00348016038965948,0.00100991973807751,0.00581247860026757,1.01794910000001,-0.0225573474240743,0.112686838,-0.0170850908933091,0.0199999999999996,0.11,-0.04,-0.0500000000000007,0.0199999999999996,0,0.0399999999999991,0.0199999999999996,-0.0199999999999996,-0.09,-0.82,-0.65,0.15,1.89,2.45,3.15,4.56,0.0087106613080925,0.0171416731529301,-0.00393849810061475,-0.0144819326820373,0.00938492114406486,-0.00480905420145206,-0.00485104607897302,-0.000977995187977143,0.00938871160274068,0.00358943766742081,0.0112898905182446,-3.43572067240672e-06,0.000947414939871827,0.00375940292390542,-0.000904989846350901,0.00284945463997222,-8.81659672380408e-07,-0.000913551857391504,0.00184246589832693,0.00186567218294975,0.000927210587246208,-0.00161515801471701,-0.00150769299948283,0.0017643120352604,-0.0032061303617521,0.00099353811827152,0.00169346093060785,-1.12454505174497e-06,-0.300000000000011,0.0619007563117773,0.0333937057791616,0.0077164909860592,16.7649
1985-08-01,-3.84330531133514e-05,0.00181373630715775,0.0100208586320218,0.0180111171173341,0.0142409746888301,0.00303720949554043,0.00422293338386748,0.00366508768639129,0.00388701217625531,0.0103000599928942,0.00160490854447737,0.000274862902775563,0.00171786775723648,0.0100846761422706,0.00129025275714234,0.00457051924050722,0.00130528045190204,-0.00703664447896024,0.179199999999994,19,0.0218954309999999,-0.000251505783792183,0.00269282357370493,-0.300000000000001,-0.199999999999999,-0.0331743318050766,-0.015387954058645,-0.0309595251747341,-0.0247867789824561,-0.0361630405895976,0.0668491344778506,0.00196431557677812,-0.000127402059838744,-0.00789715295528026,0.0049885782107264,-0.00112574592548498,-0.00172782291882356,-0.000147721397713241,0.0026281578274201,0.00171497212329719,0.00227312386053313,0.00323167832180893,0.0046300348510222,-6.01702819160721e-05,40.2,0,40.6,7.46336304552002,5.43372200355424,5.52942908751142,6.63068338564237,6.22257626807137,7.49997654095212,5.5683445037611,5.54517744447956,6.65929391968364,6.23441072571837,NA,0.0245759700949169,0.0337073251677644,0.00486127339755349,3.04956151087055e-05,-0.0206622509999999,0.000370063031761347,-0.00102990426914573,0.00411423084710538,-0.00758852150808043,-0.00705601700361891,-0.00733975926055283,-0.00378850692403798,0.00160551355500438,-0.00211893365887228,0.652335099999988,-0.0220597180647326,0.107774789,-0.0168046182410375,0.0200000000000005,0.16,0.0599999999999996,0.12,0.19,0.110000000000001,0.0199999999999996,0.0800000000000001,0.0700000000000003,-0.18,-0.76,-0.58,0.15,1.91,2.43,3.15,4.6,-0.0150895488164293,-0.0467100348749127,-0.0153597701484047,0.00245949198054962,0.00361610666725087,-0.00286761271729397,-0.00192864090640565,0.00292825977908784,-0.0181438236146514,0.00863837150629232,-0.00222064939204625,-3.44849287969851e-06,-9.03584384204237e-07,-0.0046979295061691,0.000845231408326264,-0.000950118836319902,0.00375498964209964,-0.000923483728892727,-0.00185270655372971,-0.0018691594227036,-0.000932397771097548,0.000848145158188096,0.00208440178511005,-0.00118830878393617,0.00150179588067445,-0.00199899669005932,-0.000856508719794036,-0.00212878731100563,-1.59999999999999,0.0055922921041347,0.00179587394671721,-0.00129548542219737,14.8626
1985-07-01,0.00145137441295162,-0.000259306680220561,0.00727275932908,0.00191770771167477,0.00174723148653477,-0.00474307743599534,-0.00386904531401289,-0.00366345666435208,-0.00285213707349108,0.00140386426409433,-0.00436234657914092,-0.00324034599290934,-0.00571119810569964,-0.00972324663200297,-0.0012655012300602,-0.00362839839761575,-0.0164064069541503,0.00379088963892915,-0.477800000000002,-27,-0.00636251199999993,0.00308313855623865,0.00283153504515354,0,0,0.00479346751761156,0.0145930414571689,0.0081914663685021,0.0315664659678347,-0.0109891215755953,-0.0367263750227416,0.00193739905916068,-0.00182431479713152,-0.0105075860576527,0.00208594151563624,-0.00241607084800322,-0.00353725823451434,-0.000590667471396245,0.00313585810411077,0.000784967905683942,-0.000123003751770767,0.00102001793875139,0.00378853561457504,0.00736762798876178,40.1,0.0999999999999996,40.4,7.42892719480227,5.37989735354046,5.39816270151775,6.66695679242921,6.13122648948314,7.43661726523423,5.48063892334199,5.4971682252932,6.61472560020376,6.1463292576689,NA,-0.0267726816664506,-0.042283393345441,0.00262239118590202,-0.000335401575524585,-0.0103311260000001,-0.000831670438797616,-0.00264039439839703,0.00511100865934733,-0.00685008148876864,-0.0241865551837654,-0.0256474529847644,0.00624154456236692,-5.09923745601881e-05,0.00120011722925817,0.834917399999995,0.0188783792203751,-0.0593125289999996,0.0230105533824005,0.35,0.21,0.13,0.11,0.0600000000000005,0.0999999999999996,0.15,0.0300000000000011,0.0299999999999994,-0.32,-0.8,-0.68,-0.02,1.82,2.43,3.09,4.55,-0.0359678509978689,-0.066757068315902,-0.0314473711559318,0.0751057342396018,-0.0110287126243065,0.0038195300170969,0.0038461585874785,0.00290266053170551,0.00312650699805683,0.0243587959710867,0.00283992453021842,-0.000935862336389981,-0.00573158001366281,0.000938526582263677,-0.000915749909194297,-0.000950118836319902,0.000926237745831671,0.000893758096477626,-7.73038811185955e-06,-3.50030058804407e-06,-0.000937617243682354,-0.000266317214880907,-0.000539925108978601,-0.00229108202373229,0.000789656763045876,0.000993506309125092,0.00341224332956536,0.00105759839825925,-2.5,0.00231414499238447,0.00723965805291549,-0.0141215187653012,15.5221
1985-06-01,0.00353703538409,0.0042546345440897,-0.0053057068138278,-0.0166782879369762,-0.00559091565953906,-0.000485293429602685,0.00197099116854371,0.00367818985848434,0.00324891137329075,-0.00272415048544872,0.00535650489808059,0.0015923006796581,-0.00318794398418643,0.00238942022688438,-0.00382801929489052,0.000400855906950159,0.00457082269445142,-0.00371682272104579,-0.1815,-10,-0.010958765,-0.00233710939180121,-0.00400118601433519,0.2,0.199999999999999,0.00994185152224425,-0.0153758203621095,0.00782272568120934,-0.0268472500361883,0.036570052834656,-0.000891549444522965,0.00150946524802364,-0.00169405427604907,-0.00664969756092493,0.000417710950101124,-0.00201827730113457,-0.00244156200323253,-0.00132772756836275,0.00253478688316378,0.00240780441135158,0.00121019449670889,0.00278484103280086,0.00362976805057791,0.00145578091948373,40.1,0,40.5,7.42416528104203,5.59842195899838,5.46806014113513,6.59850902861452,6.07534603108868,7.44775128004791,5.57215403217776,5.49306144334055,6.62273632394984,6.12686918411419,NA,0.0313791516152833,0.0662100240068053,0.0116601385825259,0.00300738328553329,0.0309933769999999,0.00423577050374302,0.00370257043499844,0.00684061416060011,0.010968559003695,0.0481043960965142,0.0526717127838439,-0.00115507406717708,-0.000812634766504061,-0.00299591328805171,0.380219300000007,0.0214026361143853,-0.074216464,0.0216811946471531,-0.44,-0.48,-0.53,-0.56,-0.660000000000001,-0.74,-0.69,-0.780000000000001,-0.75,-0.18,-0.58,-0.44,0.27,2.07,2.63,3.41,4.87,-0.0116262388818527,-0.0165414116484972,-0.0115449786461816,0.0257022570254996,-0.00583262079296493,-0.005727927542857,-0.00672938980156346,-0.00874213051825201,0.00306797430293937,0.024370651379571,-0.0190068853445711,0.000927184756220001,0.00763999839069385,0.00281294137661448,0.000854607917874617,0.00284945463997222,-1.3949031981042e-05,-0.00276945677316753,-7.77355462666662e-06,0.00187265972329165,0.000928907238935572,0.000353942199989632,0.00247680919732662,0.00357140925170629,-0.00173508183723881,0.000999496321047122,-0.000853606539240825,-4.5559798942385e-06,4.7,-0.0208471875078846,-0.0160612578331083,0.000962792987894368,15.8821
1985-05-01,0.0021772144147949,0.00272140051115244,0.011411156137962,0.0115184703780677,0.00625021231684997,0.00145293414162939,0.00224703561937556,0.00196965291613349,0.00191926733725989,0.000590899389362853,0.00238356372367488,0.00250267165848239,0.000579651667056869,-0.00216828728823204,0.00444582727530385,0.00204575234138815,-0.00230582306734117,0.0127565937359346,-0.0645999999999987,96,0.017234593,-0.000841411365323452,-3.74062505894557e-05,-0.0999999999999996,-1.1,0.00114253082979765,0.0241548073118061,-0.0431230100737432,0.0405460943943501,-0.109562202511526,-0.0139066716544285,0.00281965712925825,-0.000507657173098863,-0.00583734241928724,0.00481625891731774,-0.00173470287757738,-0.0016244024869625,-0.00191472184574337,0.00388920353700328,0.00359792398773173,0.00135551468691375,0.00486435920932671,0.00416450367623966,0.00267444846987885,40.1,0.1,40.4,7.4265490723973,5.47227067367148,5.53733426701854,6.60800062529609,6.10255859461357,7.44366368311559,5.56068163101553,5.49306144334055,6.63200177739563,6.10255859461357,NA,0.0306584527068114,0.0154697290138532,0.000284482279939269,-0.000198735686314677,-0.0206622509999999,0.00152178791595237,0.00203774315749516,0.00404585851954398,-0.00789654772690263,-0.0437984828630231,-0.0535481312834155,0.00733338609152767,0.000890180584246281,-0.000308262114486979,0.97631109999999,0.023530497410194,-0.08456244,0.0198820575490624,-0.3,-0.539999999999999,-0.47,-0.58,-0.68,-0.67,-0.58,-0.51,-0.359999999999999,-0.14,-0.49,-0.32,0.49,2.37,2.88,3.75,5.18,0.00192244748428472,0.00775465516012297,-0.000460705960588115,0.0085278071110286,0.00714966203112227,-0.00192761223847082,-0.00290829076550381,0.000965684301967862,-8.66265226351359e-05,-0.061780618754363,-0.0264134081694962,-3.49376101560495e-06,-0.000957395956326934,-0.00750558255480716,-2.86993914144773e-05,-0.00474969402800873,-0.00652246904502984,0.00365539073909904,-7.81708371544454e-06,-0.00281558140016358,-0.000942033440803236,0.000919459736929085,-0.00451167453531021,-0.00229312528365266,0.00381526055485626,-0.00301759956703984,-0.00170794234515625,-0.00107696165336035,-2.8,0.00694257326812675,0.00472904909491412,0.0146415745662578,15.6305
1985-04-01,-0.00185214348866758,-0.00195624593702526,0.00271722362400117,-0.00102565081055417,0.0128415094010741,-0.0021786103468644,-0.00419729973057859,-0.0066096838450429,-0.00619057510511034,-0.0147549529481688,-0.00310297262596659,-0.00930233787622736,6.44246183645336e-06,-0.00729260072005378,0.000917984416253681,-0.00381498813715542,-0.00602607146393463,0.0133295795447728,-0.534499999999994,-119,-0.0176700089999999,2.60124252697835e-05,-0.000495500769750024,0.0999999999999996,0.299999999999997,-0.00569964495389641,0.0210619369278788,-0.000417798209545239,-0.0291282729230238,0.0212695953658484,0.0448056458729482,0.00202186988621911,-0.000718740121840256,0.00517479822543976,0.00716244898921126,-0.00295882979296458,-0.00315102669002698,-0.00264511542908785,0.00290636397657806,0.00271934112347871,0.000596186480114724,0.00320165076819734,0.00365822200496879,0.00213252175256606,40.2,-0.2,40.5,7.50714107972761,5.60947179518496,5.46806014113513,6.71052310945243,6.19440539110467,7.41697962138115,5.55682806169954,5.42934562895444,6.59167373200866,6.10479323241498,NA,-0.00756430198769564,-0.0894201666337455,-0.00344149006993,0.00074928708675337,0,0.00137547433177954,-0.00124625249744792,0.00202908422678139,0.00130879390150174,0.0243075929579843,0.0412304879018366,-0.0109740657551001,-0.00185226719580811,-0.00302411927284396,1.62533040000001,0.00666669135818942,-0.0136032440000005,-0.000860628881724335,-0.31,-0.530000000000001,-0.569999999999999,-0.67,-0.719999999999999,-0.51,-0.43,-0.33,-0.18,0.1,-0.32,-0.04,0.87,2.74,3.16,3.96,5.24,-0.0383456077893749,-0.0772878522828688,-0.0238355936484034,0.0952051517900253,-0.013237519650626,0.00479157600989932,0.00675910792832468,0.002918761992043,0.00901052928368262,-0.0149643274714637,0.0314257549099368,-0.00282173324238144,-0.00383509578394214,-0.00191427289754831,-2.9009378089917e-05,-0.000962801782057987,-0.000943723179591238,-0.00185951161983944,-0.0018840341376789,-0.00189474290001979,-0.000949998152928622,-0.0024609800487454,0.000108296775560568,-0.00263018874495735,-0.00298182571668004,0.00301254915636617,0.00597234113161393,-1.03612686572774e-05,0.899999999999991,0.00578690752258915,0.00541789372250179,-0.0104737668012023,14.0315
